Age	Costs	QALYs
3954	305.0829127	0.014725222
3955	305.3809171	0.014722448
3956	305.6789216	0.014719675
3957	305.9769261	0.014716901
3958	306.2749306	0.014714127
3959	306.5729351	0.014711354
3960	306.8709395	0.01470858
3961	307.168944	0.014705806
3962	307.4669485	0.014703033
3963	307.764953	0.014700259
3964	308.0629575	0.014697485
3965	308.3609619	0.014694712
3966	308.6589664	0.014691938
3967	308.9569709	0.014689164
3968	309.2549754	0.014686391
3969	309.5529799	0.014683617
3970	309.8509843	0.014680843
3971	310.1489888	0.01467807
3972	310.4469933	0.014675296
3973	310.7449978	0.014672522
3974	311.0430023	0.014669749
3975	311.3410067	0.014666975
3976	311.6390112	0.014664201
3977	311.9370157	0.014661428
3978	312.2350202	0.014658654
3979	312.5330247	0.01465588
3980	312.8310291	0.014653107
3981	313.1290336	0.014650333
3982	313.4270381	0.014647559
3983	313.7250426	0.014644786
3984	314.0230471	0.014642012
3985	314.3210515	0.014639238
3986	314.619056	0.014636464
3987	314.9170605	0.014633691
3988	315.215065	0.014630917
3989	315.5130694	0.014628143
3990	315.8110739	0.01462537
3991	316.1090784	0.014622596
3992	316.4070829	0.014619822
3993	316.7050874	0.014617049
3994	317.0030918	0.014614275
3995	317.3010963	0.014611501
3996	317.5991008	0.014608728
3997	317.8971053	0.014605954
3998	318.1951098	0.01460318
3999	318.4931142	0.014600407
4000	318.7911187	0.014597633
4001	319.0891232	0.014594859
4002	319.3871277	0.014592086
4003	319.6851322	0.014589312
4004	319.9831366	0.014586538
4005	320.2811411	0.014583765
4006	320.5791456	0.014580991
4007	320.8771501	0.014578217
4008	321.1751546	0.014575444
4009	321.473159	0.01457267
4010	321.7711635	0.014569896
4011	322.069168	0.014567123
4012	322.3671725	0.014564349
4013	322.665177	0.014561575
4014	322.9631814	0.014558802
4015	323.2611859	0.014556028
4016	323.5591904	0.014553254
4017	323.8571949	0.014550481
4018	324.1551993	0.014547707
4019	324.4532038	0.014544933
4020	324.7512083	0.01454216
4021	325.0492128	0.014539386
4022	325.3472173	0.014536612
4023	325.6452217	0.014533839
4024	325.9432262	0.014531065
4025	326.2412307	0.014528291
4026	326.5392352	0.014525518
4027	326.8372397	0.014522744
4028	327.1352441	0.01451997
4029	327.4332486	0.014517197
4030	327.7312531	0.014514423
4031	328.0292576	0.014511649
4032	328.3272621	0.014508876
4033	328.6252665	0.014506102
4034	328.923271	0.014503328
4035	329.2212755	0.014500555
4036	329.51928	0.014497781
4037	329.8172845	0.014495007
4038	330.1152889	0.014492234
4039	330.4132934	0.01448946
4040	330.7112979	0.014486686
4041	331.0093024	0.014483913
4042	331.3073069	0.014481139
4043	331.6053113	0.014478365
4044	331.9033158	0.014475592
4045	332.2013203	0.014472818
4046	332.4993248	0.014470044
4047	332.7973292	0.014467271
4048	333.0953337	0.014464497
4049	333.3933382	0.014461723
4050	333.6913427	0.01445895
4051	333.9893472	0.014456176
4052	334.2873516	0.014453402
4053	334.5853561	0.014450629
4054	334.8833606	0.014447855
4055	335.1813651	0.014445081
4056	335.4793696	0.014442308
4057	335.777374	0.014439534
4058	336.0753785	0.01443676
4059	336.373383	0.014433987
4060	336.6713875	0.014431213
4061	336.969392	0.014428439
4062	337.2673964	0.014425666
4063	337.5654009	0.014422892
4064	337.8634054	0.014420118
4065	338.1614099	0.014417345
4066	338.4594144	0.014414571
4067	338.7574188	0.014411797
4068	339.0554233	0.014409024
4069	339.3534278	0.01440625
4070	339.6514323	0.014403476
4071	339.9494368	0.014400703
4072	340.2474412	0.014397929
4073	340.5454457	0.014395155
4074	340.8434502	0.014392382
4075	341.1414547	0.014389608
4076	341.4394591	0.014386834
4077	341.7374636	0.014384061
4078	342.0354681	0.014381287
4079	342.3334726	0.014378513
4080	342.6314771	0.01437574
4081	342.9294815	0.014372966
4082	343.227486	0.014370192
4083	343.5254905	0.014367419
4084	343.823495	0.014364645
4085	344.1214995	0.014361871
4086	344.4195039	0.014359098
4087	344.7175084	0.014356324
4088	345.0155129	0.01435355
4089	345.3135174	0.014350777
4090	345.6115219	0.014348003
4091	345.9095263	0.014345229
4092	346.2075308	0.014342456
4093	346.5055353	0.014339682
4094	346.8035398	0.014336908
4095	347.1015443	0.014334135
4096	347.3995487	0.014331361
4097	347.6975532	0.014328587
4098	347.9955577	0.014325814
4099	348.2935622	0.01432304
4100	348.5915667	0.014320266
4101	348.8895711	0.014317493
4102	349.1875756	0.014314719
4103	349.4855801	0.014311945
4104	349.7835846	0.014309172
4105	350.081589	0.014306398
4106	350.3795935	0.014303624
4107	350.677598	0.014300851
4108	350.9756025	0.014298077
4109	351.273607	0.014295303
4110	351.5716114	0.01429253
4111	351.8696159	0.014289756
4112	352.1676204	0.014286982
4113	352.4656249	0.014284209
4114	352.7636294	0.014281435
4115	353.0616338	0.014278661
4116	353.3596383	0.014275888
4117	353.6576428	0.014273114
4118	353.9556473	0.01427034
4119	354.2536518	0.014267567
4120	354.5516562	0.014264793
4121	354.8496607	0.014262019
4122	355.1476652	0.014259246
4123	355.4456697	0.014256472
4124	355.7436742	0.014253698
4125	356.0416786	0.014250925
4126	356.3396831	0.014248151
4127	356.6376876	0.014245377
4128	356.9356921	0.014242604
4129	357.2336966	0.01423983
4130	357.531701	0.014237056
4131	357.8297055	0.014234283
4132	358.12771	0.014231509
4133	358.4257145	0.014228735
4134	358.7237189	0.014225962
4135	359.0217234	0.014223188
4136	359.3197279	0.014220414
4137	359.6177324	0.014217641
4138	359.9157369	0.014214867
4139	360.2137413	0.014212093
4140	360.5117458	0.01420932
4141	360.8097503	0.014206546
4142	361.1077548	0.014203772
4143	361.4057593	0.014200999
4144	361.7037637	0.014198225
4145	362.0017682	0.014195451
4146	362.2997727	0.014192678
4147	362.5977772	0.014189904
4148	362.8957817	0.01418713
4149	363.1937861	0.014184357
4150	363.4917906	0.014181583
4151	363.7897951	0.014178809
4152	364.0877996	0.014176036
4153	364.3858041	0.014173262
4154	364.6838085	0.014170488
4155	364.981813	0.014167714
4156	365.2798175	0.014164941
4157	365.577822	0.014162167
4158	365.8758265	0.014159393
4159	366.1738309	0.01415662
4160	366.4718354	0.014153846
4161	366.4718354	0.014153846
4162	366.4718354	0.014153846
4163	366.4718354	0.014153846
4164	366.4718354	0.014153846
4165	366.4718354	0.014153846
4166	366.4718354	0.014153846
4167	366.4718354	0.014153846
4168	366.4718354	0.014153846
4169	366.4718354	0.014153846
4170	366.4718354	0.014153846
4171	366.4718354	0.014153846
4172	366.4718354	0.014153846
4173	366.4718354	0.014153846
4174	366.4718354	0.014153846
4175	366.4718354	0.014153846
4176	366.4718354	0.014153846
4177	366.4718354	0.014153846
4178	366.4718354	0.014153846
4179	366.4718354	0.014153846
4180	366.4718354	0.014153846
4181	366.4718354	0.014153846
4182	366.4718354	0.014153846
4183	366.4718354	0.014153846
4184	366.4718354	0.014153846
4185	366.4718354	0.014153846
4186	366.4718354	0.014153846
4187	366.4718354	0.014153846
4188	366.4718354	0.014153846
4189	366.4718354	0.014153846
4190	366.4718354	0.014153846
4191	366.4718354	0.014153846
4192	366.4718354	0.014153846
4193	366.4718354	0.014153846
4194	366.4718354	0.014153846
4195	366.4718354	0.014153846
4196	366.4718354	0.014153846
4197	366.4718354	0.014153846
4198	366.4718354	0.014153846
4199	366.4718354	0.014153846
4200	366.4718354	0.014153846
4201	366.4718354	0.014153846
4202	366.4718354	0.014153846
4203	366.4718354	0.014153846
4204	366.4718354	0.014153846
4205	366.4718354	0.014153846
4206	366.4718354	0.014153846
4207	366.4718354	0.014153846
4208	366.4718354	0.014153846
4209	366.4718354	0.014153846
4210	366.4718354	0.014153846
4211	366.4718354	0.014153846
4212	366.4718354	0.014153846
4213	366.4718354	0.014153846
4214	366.4718354	0.014153846
4215	366.4718354	0.014153846
4216	366.4718354	0.014153846
4217	366.4718354	0.014153846
4218	366.4718354	0.014153846
4219	366.4718354	0.014153846
4220	366.4718354	0.014153846
4221	366.4718354	0.014153846
4222	366.4718354	0.014153846
4223	366.4718354	0.014153846
4224	366.4718354	0.014153846
4225	366.4718354	0.014153846
4226	366.4718354	0.014153846
4227	366.4718354	0.014153846
4228	366.4718354	0.014153846
4229	366.4718354	0.014153846
4230	366.4718354	0.014153846
4231	366.4718354	0.014153846
4232	366.4718354	0.014153846
4233	366.4718354	0.014153846
4234	366.4718354	0.014153846
4235	366.4718354	0.014153846
4236	366.4718354	0.014153846
4237	366.4718354	0.014153846
4238	366.4718354	0.014153846
4239	366.4718354	0.014153846
4240	366.4718354	0.014153846
4241	366.4718354	0.014153846
4242	366.4718354	0.014153846
4243	366.4718354	0.014153846
4244	366.4718354	0.014153846
4245	366.4718354	0.014153846
4246	366.4718354	0.014153846
4247	366.4718354	0.014153846
4248	366.4718354	0.014153846
4249	366.4718354	0.014153846
4250	366.4718354	0.014153846
4251	366.4718354	0.014153846
4252	366.4718354	0.014153846
4253	366.4718354	0.014153846
4254	366.4718354	0.014153846
4255	366.4718354	0.014153846
4256	366.4718354	0.014153846
4257	366.4718354	0.014153846
4258	366.4718354	0.014153846
4259	366.4718354	0.014153846
4260	366.4718354	0.014153846
4261	366.4718354	0.014153846
4262	366.4718354	0.014153846
4263	366.4718354	0.014153846
4264	366.4718354	0.014153846
4265	366.4718354	0.014153846
4266	366.4718354	0.014153846
4267	366.4718354	0.014153846
4268	366.4718354	0.014153846
4269	366.4718354	0.014153846
4270	366.4718354	0.014153846
4271	366.4718354	0.014153846
4272	366.4718354	0.014153846
4273	366.4718354	0.014153846
4274	366.4718354	0.014153846
4275	366.4718354	0.014153846
4276	366.4718354	0.014153846
4277	366.4718354	0.014153846
4278	366.4718354	0.014153846
4279	366.4718354	0.014153846
4280	366.4718354	0.014153846
4281	366.4718354	0.014153846
4282	366.4718354	0.014153846
4283	366.4718354	0.014153846
4284	366.4718354	0.014153846
4285	366.4718354	0.014153846
4286	366.4718354	0.014153846
4287	366.4718354	0.014153846
4288	366.4718354	0.014153846
4289	366.4718354	0.014153846
4290	366.4718354	0.014153846
4291	366.4718354	0.014153846
4292	366.4718354	0.014153846
4293	366.4718354	0.014153846
4294	366.4718354	0.014153846
4295	366.4718354	0.014153846
4296	366.4718354	0.014153846
4297	366.4718354	0.014153846
4298	366.4718354	0.014153846
4299	366.4718354	0.014153846
4300	366.4718354	0.014153846
4301	366.4718354	0.014153846
4302	366.4718354	0.014153846
4303	366.4718354	0.014153846
4304	366.4718354	0.014153846
4305	366.4718354	0.014153846
4306	366.4718354	0.014153846
4307	366.4718354	0.014153846
4308	366.4718354	0.014153846
4309	366.4718354	0.014153846
4310	366.4718354	0.014153846
4311	366.4718354	0.014153846
4312	366.4718354	0.014153846
4313	366.4718354	0.014153846
4314	366.4718354	0.014153846
4315	366.4718354	0.014153846
4316	366.4718354	0.014153846
4317	366.4718354	0.014153846
4318	366.4718354	0.014153846
4319	366.4718354	0.014153846
4320	366.4718354	0.014153846
4321	366.4718354	0.014153846
4322	366.4718354	0.014153846
4323	366.4718354	0.014153846
4324	366.4718354	0.014153846
4325	366.4718354	0.014153846
4326	366.4718354	0.014153846
4327	366.4718354	0.014153846
4328	366.4718354	0.014153846
4329	366.4718354	0.014153846
4330	366.4718354	0.014153846
4331	366.4718354	0.014153846
4332	366.4718354	0.014153846
4333	366.4718354	0.014153846
4334	366.4718354	0.014153846
4335	366.4718354	0.014153846
4336	366.4718354	0.014153846
4337	366.4718354	0.014153846
4338	366.4718354	0.014153846
4339	366.4718354	0.014153846
4340	366.4718354	0.014153846
4341	366.4718354	0.014153846
4342	366.4718354	0.014153846
4343	366.4718354	0.014153846
4344	366.4718354	0.014153846
4345	366.4718354	0.014153846
4346	366.4718354	0.014153846
4347	366.4718354	0.014153846
4348	366.4718354	0.014153846
4349	366.4718354	0.014153846
4350	366.4718354	0.014153846
4351	366.4718354	0.014153846
4352	366.4718354	0.014153846
4353	366.4718354	0.014153846
4354	366.4718354	0.014153846
4355	366.4718354	0.014153846
4356	366.4718354	0.014153846
4357	366.4718354	0.014153846
4358	366.4718354	0.014153846
4359	366.4718354	0.014153846
4360	366.4718354	0.014153846
4361	366.4718354	0.014153846
4362	366.4718354	0.014153846
4363	366.4718354	0.014153846
4364	366.4718354	0.014153846
4365	366.4718354	0.014153846
4366	366.4718354	0.014153846
4367	366.4718354	0.014153846
4368	366.4718354	0.014153846
4369	366.4718354	0.014153846
4370	366.4718354	0.014153846
4371	366.4718354	0.014153846
4372	366.4718354	0.014153846
4373	366.4718354	0.014153846
4374	366.4718354	0.014153846
4375	366.4718354	0.014153846
4376	366.4718354	0.014153846
4377	366.4718354	0.014153846
4378	366.4718354	0.014153846
4379	366.4718354	0.014153846
4380	366.4718354	0.014153846
4381	366.4718354	0.014153846
4382	366.4718354	0.014153846
4383	366.4718354	0.014153846
4384	366.4718354	0.014153846
4385	366.4718354	0.014153846
4386	366.4718354	0.014153846
4387	366.4718354	0.014153846
4388	366.4718354	0.014153846
4389	366.4718354	0.014153846
4390	366.4718354	0.014153846
4391	366.4718354	0.014153846
4392	366.4718354	0.014153846
4393	366.4718354	0.014153846
4394	366.4718354	0.014153846
4395	366.4718354	0.014153846
4396	366.4718354	0.014153846
4397	366.4718354	0.014153846
4398	366.4718354	0.014153846
4399	366.4718354	0.014153846
4400	366.4718354	0.014153846
4401	366.4718354	0.014153846
4402	366.4718354	0.014153846
4403	366.4718354	0.014153846
4404	366.4718354	0.014153846
4405	366.4718354	0.014153846
4406	366.4718354	0.014153846
4407	366.4718354	0.014153846
4408	366.4718354	0.014153846
4409	366.4718354	0.014153846
4410	366.4718354	0.014153846
4411	366.4718354	0.014153846
4412	366.4718354	0.014153846
4413	366.4718354	0.014153846
4414	366.4718354	0.014153846
4415	366.4718354	0.014153846
4416	366.4718354	0.014153846
4417	366.4718354	0.014153846
4418	366.4718354	0.014153846
4419	366.4718354	0.014153846
4420	366.4718354	0.014153846
4421	366.4718354	0.014153846
4422	366.4718354	0.014153846
4423	366.4718354	0.014153846
4424	366.4718354	0.014153846
4425	366.4718354	0.014153846
4426	366.4718354	0.014153846
4427	366.4718354	0.014153846
4428	366.4718354	0.014153846
4429	366.4718354	0.014153846
4430	366.4718354	0.014153846
4431	366.4718354	0.014153846
4432	366.4718354	0.014153846
4433	366.4718354	0.014153846
4434	366.4718354	0.014153846
4435	366.4718354	0.014153846
4436	366.4718354	0.014153846
4437	366.4718354	0.014153846
4438	366.4718354	0.014153846
4439	366.4718354	0.014153846
4440	366.4718354	0.014153846
4441	366.4718354	0.014153846
4442	366.4718354	0.014153846
4443	366.4718354	0.014153846
4444	366.4718354	0.014153846
4445	366.4718354	0.014153846
4446	366.4718354	0.014153846
4447	366.4718354	0.014153846
4448	366.4718354	0.014153846
4449	366.4718354	0.014153846
4450	366.4718354	0.014153846
4451	366.4718354	0.014153846
4452	366.4718354	0.014153846
4453	366.4718354	0.014153846
4454	366.4718354	0.014153846
4455	366.4718354	0.014153846
4456	366.4718354	0.014153846
4457	366.4718354	0.014153846
4458	366.4718354	0.014153846
4459	366.4718354	0.014153846
4460	366.4718354	0.014153846
4461	366.4718354	0.014153846
4462	366.4718354	0.014153846
4463	366.4718354	0.014153846
4464	366.4718354	0.014153846
4465	366.4718354	0.014153846
4466	366.4718354	0.014153846
4467	366.4718354	0.014153846
4468	366.4718354	0.014153846
4469	366.4718354	0.014153846
4470	366.4718354	0.014153846
4471	366.4718354	0.014153846
4472	366.4718354	0.014153846
4473	366.4718354	0.014153846
4474	366.4718354	0.014153846
4475	366.4718354	0.014153846
4476	366.4718354	0.014153846
4477	366.4718354	0.014153846
4478	366.4718354	0.014153846
4479	366.4718354	0.014153846
4480	366.4718354	0.014153846
4481	366.4718354	0.014153846
4482	366.4718354	0.014153846
4483	366.4718354	0.014153846
4484	366.4718354	0.014153846
4485	366.4718354	0.014153846
4486	366.4718354	0.014153846
4487	366.4718354	0.014153846
4488	366.4718354	0.014153846
4489	366.4718354	0.014153846
4490	366.4718354	0.014153846
4491	366.4718354	0.014153846
4492	366.4718354	0.014153846
4493	366.4718354	0.014153846
4494	366.4718354	0.014153846
4495	366.4718354	0.014153846
4496	366.4718354	0.014153846
4497	366.4718354	0.014153846
4498	366.4718354	0.014153846
4499	366.4718354	0.014153846
4500	366.4718354	0.014153846
4501	366.4718354	0.014153846
4502	366.4718354	0.014153846
4503	366.4718354	0.014153846
4504	366.4718354	0.014153846
4505	366.4718354	0.014153846
4506	366.4718354	0.014153846
4507	366.4718354	0.014153846
4508	366.4718354	0.014153846
4509	366.4718354	0.014153846
4510	366.4718354	0.014153846
4511	366.4718354	0.014153846
4512	366.4718354	0.014153846
4513	366.4718354	0.014153846
4514	366.4718354	0.014153846
4515	366.4718354	0.014153846
4516	366.4718354	0.014153846
4517	366.4718354	0.014153846
4518	366.4718354	0.014153846
4519	366.4718354	0.014153846
4520	366.4718354	0.014153846
4521	366.4718354	0.014153846
4522	366.4718354	0.014153846
4523	366.4718354	0.014153846
4524	366.4718354	0.014153846
4525	366.4718354	0.014153846
4526	366.4718354	0.014153846
4527	366.4718354	0.014153846
4528	366.4718354	0.014153846
4529	366.4718354	0.014153846
4530	366.4718354	0.014153846
4531	366.4718354	0.014153846
4532	366.4718354	0.014153846
4533	366.4718354	0.014153846
4534	366.4718354	0.014153846
4535	366.4718354	0.014153846
4536	366.4718354	0.014153846
4537	366.4718354	0.014153846
4538	366.4718354	0.014153846
4539	366.4718354	0.014153846
4540	366.4718354	0.014153846
4541	366.4718354	0.014153846
4542	366.4718354	0.014153846
4543	366.4718354	0.014153846
4544	366.4718354	0.014153846
4545	366.4718354	0.014153846
4546	366.4718354	0.014153846
4547	366.4718354	0.014153846
4548	366.4718354	0.014153846
4549	366.4718354	0.014153846
4550	366.4718354	0.014153846
4551	366.4718354	0.014153846
4552	366.4718354	0.014153846
4553	366.4718354	0.014153846
4554	366.4718354	0.014153846
4555	366.4718354	0.014153846
4556	366.4718354	0.014153846
4557	366.4718354	0.014153846
4558	366.4718354	0.014153846
4559	366.4718354	0.014153846
4560	366.4718354	0.014153846
4561	366.4718354	0.014153846
4562	366.4718354	0.014153846
4563	366.4718354	0.014153846
4564	366.4718354	0.014153846
4565	366.4718354	0.014153846
4566	366.4718354	0.014153846
4567	366.4718354	0.014153846
4568	366.4718354	0.014153846
4569	366.4718354	0.014153846
4570	366.4718354	0.014153846
4571	366.4718354	0.014153846
4572	366.4718354	0.014153846
4573	366.4718354	0.014153846
4574	366.4718354	0.014153846
4575	366.4718354	0.014153846
4576	366.4718354	0.014153846
4577	366.4718354	0.014153846
4578	366.4718354	0.014153846
4579	366.4718354	0.014153846
4580	366.4718354	0.014153846
4581	366.4718354	0.014153846
4582	366.4718354	0.014153846
4583	366.4718354	0.014153846
4584	366.4718354	0.014153846
4585	366.4718354	0.014153846
4586	366.4718354	0.014153846
4587	366.4718354	0.014153846
4588	366.4718354	0.014153846
4589	366.4718354	0.014153846
4590	366.4718354	0.014153846
4591	366.4718354	0.014153846
4592	366.4718354	0.014153846
4593	366.4718354	0.014153846
4594	366.4718354	0.014153846
4595	366.4718354	0.014153846
4596	366.4718354	0.014153846
4597	366.4718354	0.014153846
4598	366.4718354	0.014153846
4599	366.4718354	0.014153846
4600	366.4718354	0.014153846
4601	366.4718354	0.014153846
4602	366.4718354	0.014153846
4603	366.4718354	0.014153846
4604	366.4718354	0.014153846
4605	366.4718354	0.014153846
4606	366.4718354	0.014153846
4607	366.4718354	0.014153846
4608	366.4718354	0.014153846
4609	366.4718354	0.014153846
4610	366.4718354	0.014153846
4611	366.4718354	0.014153846
4612	366.4718354	0.014153846
4613	366.4718354	0.014153846
4614	366.4718354	0.014153846
4615	366.4718354	0.014153846
4616	366.4718354	0.014153846
4617	366.4718354	0.014153846
4618	366.4718354	0.014153846
4619	366.4718354	0.014153846
4620	366.4718354	0.014153846
4621	366.4718354	0.014153846
4622	366.4718354	0.014153846
4623	366.4718354	0.014153846
4624	366.4718354	0.014153846
4625	366.4718354	0.014153846
4626	366.4718354	0.014153846
4627	366.4718354	0.014153846
4628	366.4718354	0.014153846
4629	366.4718354	0.014153846
4630	366.4718354	0.014153846
4631	366.4718354	0.014153846
4632	366.4718354	0.014153846
4633	366.4718354	0.014153846
4634	366.4718354	0.014153846
4635	366.4718354	0.014153846
4636	366.4718354	0.014153846
4637	366.4718354	0.014153846
4638	366.4718354	0.014153846
4639	366.4718354	0.014153846
4640	366.4718354	0.014153846
4641	366.4718354	0.014153846
4642	366.4718354	0.014153846
4643	366.4718354	0.014153846
4644	366.4718354	0.014153846
4645	366.4718354	0.014153846
4646	366.4718354	0.014153846
4647	366.4718354	0.014153846
4648	366.4718354	0.014153846
4649	366.4718354	0.014153846
4650	366.4718354	0.014153846
4651	366.4718354	0.014153846
4652	366.4718354	0.014153846
4653	366.4718354	0.014153846
4654	366.4718354	0.014153846
4655	366.4718354	0.014153846
4656	366.4718354	0.014153846
4657	366.4718354	0.014153846
4658	366.4718354	0.014153846
4659	366.4718354	0.014153846
4660	366.4718354	0.014153846
4661	366.4718354	0.014153846
4662	366.4718354	0.014153846
4663	366.4718354	0.014153846
4664	366.4718354	0.014153846
4665	366.4718354	0.014153846
4666	366.4718354	0.014153846
4667	366.4718354	0.014153846
4668	366.4718354	0.014153846
4669	366.4718354	0.014153846
4670	366.4718354	0.014153846
4671	366.4718354	0.014153846
4672	366.4718354	0.014153846
4673	366.4718354	0.014153846
4674	366.4718354	0.014153846
4675	366.4718354	0.014153846
4676	366.4718354	0.014153846
4677	366.4718354	0.014153846
4678	366.4718354	0.014153846
4679	366.4718354	0.014153846
4680	366.4718354	0.014153846
4681	366.4718354	0.014153846
4682	366.4718354	0.014153846
4683	366.4718354	0.014153846
4684	366.4718354	0.014153846
4685	366.4718354	0.014153846
4686	366.4718354	0.014153846
4687	366.4718354	0.014153846
4688	366.4718354	0.014153846
4689	366.4718354	0.014153846
4690	366.4718354	0.014153846
4691	366.4718354	0.014153846
4692	366.4718354	0.014153846
4693	366.4718354	0.014153846
4694	366.4718354	0.014153846
4695	366.4718354	0.014153846
4696	366.4718354	0.014153846
4697	366.4718354	0.014153846
4698	366.4718354	0.014153846
4699	366.4718354	0.014153846
4700	366.4718354	0.014153846
4701	366.4718354	0.014153846
4702	366.4718354	0.014153846
4703	366.4718354	0.014153846
4704	366.4718354	0.014153846
4705	366.4718354	0.014153846
4706	366.4718354	0.014153846
4707	366.4718354	0.014153846
4708	366.4718354	0.014153846
4709	366.4718354	0.014153846
4710	366.4718354	0.014153846
4711	366.4718354	0.014153846
4712	366.4718354	0.014153846
4713	366.4718354	0.014153846
4714	366.4718354	0.014153846
4715	366.4718354	0.014153846
4716	366.4718354	0.014153846
4717	366.4718354	0.014153846
4718	366.4718354	0.014153846
4719	366.4718354	0.014153846
4720	366.4718354	0.014153846
4721	366.4718354	0.014153846
4722	366.4718354	0.014153846
4723	366.4718354	0.014153846
4724	366.4718354	0.014153846
4725	366.4718354	0.014153846
4726	366.4718354	0.014153846
4727	366.4718354	0.014153846
4728	366.4718354	0.014153846
4729	366.4718354	0.014153846
4730	366.4718354	0.014153846
4731	366.4718354	0.014153846
4732	366.4718354	0.014153846
4733	366.4718354	0.014153846
4734	366.4718354	0.014153846
4735	366.4718354	0.014153846
4736	366.4718354	0.014153846
4737	366.4718354	0.014153846
4738	366.4718354	0.014153846
4739	366.4718354	0.014153846
4740	366.4718354	0.014153846
4741	366.4718354	0.014153846
4742	366.4718354	0.014153846
4743	366.4718354	0.014153846
4744	366.4718354	0.014153846
4745	366.4718354	0.014153846
4746	366.4718354	0.014153846
4747	366.4718354	0.014153846
4748	366.4718354	0.014153846
4749	366.4718354	0.014153846
4750	366.4718354	0.014153846
4751	366.4718354	0.014153846
4752	366.4718354	0.014153846
4753	366.4718354	0.014153846
4754	366.4718354	0.014153846
4755	366.4718354	0.014153846
4756	366.4718354	0.014153846
4757	366.4718354	0.014153846
4758	366.4718354	0.014153846
4759	366.4718354	0.014153846
4760	366.4718354	0.014153846
4761	366.4718354	0.014153846
4762	366.4718354	0.014153846
4763	366.4718354	0.014153846
4764	366.4718354	0.014153846
4765	366.4718354	0.014153846
4766	366.4718354	0.014153846
4767	366.4718354	0.014153846
4768	366.4718354	0.014153846
4769	366.4718354	0.014153846
4770	366.4718354	0.014153846
4771	366.4718354	0.014153846
4772	366.4718354	0.014153846
4773	366.4718354	0.014153846
4774	366.4718354	0.014153846
4775	366.4718354	0.014153846
4776	366.4718354	0.014153846
4777	366.4718354	0.014153846
4778	366.4718354	0.014153846
4779	366.4718354	0.014153846
4780	366.4718354	0.014153846
4781	366.4718354	0.014153846
4782	366.4718354	0.014153846
4783	366.4718354	0.014153846
4784	366.4718354	0.014153846
4785	366.4718354	0.014153846
4786	366.4718354	0.014153846
4787	366.4718354	0.014153846
4788	366.4718354	0.014153846
4789	366.4718354	0.014153846
4790	366.4718354	0.014153846
4791	366.4718354	0.014153846
4792	366.4718354	0.014153846
4793	366.4718354	0.014153846
4794	366.4718354	0.014153846
4795	366.4718354	0.014153846
4796	366.4718354	0.014153846
4797	366.4718354	0.014153846
4798	366.4718354	0.014153846
4799	366.4718354	0.014153846
4800	366.4718354	0.014153846
4801	366.4718354	0.014153846
4802	366.4718354	0.014153846
4803	366.4718354	0.014153846
4804	366.4718354	0.014153846
4805	366.4718354	0.014153846
4806	366.4718354	0.014153846
4807	366.4718354	0.014153846
4808	366.4718354	0.014153846
4809	366.4718354	0.014153846
4810	366.4718354	0.014153846
4811	366.4718354	0.014153846
4812	366.4718354	0.014153846
4813	366.4718354	0.014153846
4814	366.4718354	0.014153846
4815	366.4718354	0.014153846
4816	366.4718354	0.014153846
4817	366.4718354	0.014153846
4818	366.4718354	0.014153846
4819	366.4718354	0.014153846
4820	366.4718354	0.014153846
4821	366.4718354	0.014153846
4822	366.4718354	0.014153846
4823	366.4718354	0.014153846
4824	366.4718354	0.014153846
4825	366.4718354	0.014153846
4826	366.4718354	0.014153846
4827	366.4718354	0.014153846
4828	366.4718354	0.014153846
4829	366.4718354	0.014153846
4830	366.4718354	0.014153846
4831	366.4718354	0.014153846
4832	366.4718354	0.014153846
4833	366.4718354	0.014153846
4834	366.4718354	0.014153846
4835	366.4718354	0.014153846
4836	366.4718354	0.014153846
4837	366.4718354	0.014153846
4838	366.4718354	0.014153846
4839	366.4718354	0.014153846
4840	366.4718354	0.014153846
4841	366.4718354	0.014153846
4842	366.4718354	0.014153846
4843	366.4718354	0.014153846
4844	366.4718354	0.014153846
4845	366.4718354	0.014153846
4846	366.4718354	0.014153846
4847	366.4718354	0.014153846
4848	366.4718354	0.014153846
4849	366.4718354	0.014153846
4850	366.4718354	0.014153846
4851	366.4718354	0.014153846
4852	366.4718354	0.014153846
4853	366.4718354	0.014153846
4854	366.4718354	0.014153846
4855	366.4718354	0.014153846
4856	366.4718354	0.014153846
4857	366.4718354	0.014153846
4858	366.4718354	0.014153846
4859	366.4718354	0.014153846
4860	366.4718354	0.014153846
4861	366.4718354	0.014153846
4862	366.4718354	0.014153846
4863	366.4718354	0.014153846
4864	366.4718354	0.014153846
4865	366.4718354	0.014153846
4866	366.4718354	0.014153846
4867	366.4718354	0.014153846
4868	366.4718354	0.014153846
4869	366.4718354	0.014153846
4870	366.4718354	0.014153846
4871	366.4718354	0.014153846
4872	366.4718354	0.014153846
4873	366.4718354	0.014153846
4874	366.4718354	0.014153846
4875	366.4718354	0.014153846
4876	366.4718354	0.014153846
4877	366.4718354	0.014153846
4878	366.4718354	0.014153846
4879	366.4718354	0.014153846
4880	366.4718354	0.014153846
4881	366.4718354	0.014153846
4882	366.4718354	0.014153846
4883	366.4718354	0.014153846
4884	366.4718354	0.014153846
4885	366.4718354	0.014153846
4886	366.4718354	0.014153846
