Age	Male	Female															
2011	0.0000000000	0.0000000000															
2012	0.0000000000	0.0000000000															
2013	0.0000000000	0.0000000000															
2014	0.0000000000	0.0000000000															
2015	0.0000000000	0.0000000000															
2016	0.0000000000	0.0000000000															
2017	0.0000000000	0.0000000000															
2018	0.0000000000	0.0000000000															
2019	0.0000000000	0.0000000000															
2020	0.0000000000	0.0000000000															
2021	0.0000000000	0.0000000000															
2022	0.0000000000	0.0000000000															
2023	0.0000000000	0.0000000000															
2024	0.0000000000	0.0000000000															
2025	0.0000000000	0.0000000000															
2026	0.0000000000	0.0000000000															
2027	0.0000000000	0.0000000000															
2028	0.0000000000	0.0000000000															
2029	0.0000199704	0.0000103550															
2030	0.0000399408	0.0000207101															
2031	0.0000599112	0.0000310651															
2032	0.0000798817	0.0000414201															
2033	0.0000998521	0.0000517751															
2034	0.0001198225	0.0000621302															
2035	0.0001397929	0.0000724852															
2036	0.0001597633	0.0000828402															
2037	0.0001797337	0.0000931953															
2038	0.0001997041	0.0001035503															
2039	0.0002196746	0.0001139053															
2040	0.0002396450	0.0001242604															
2041	0.0002596154	0.0001346154															
2042	0.0002795858	0.0001449704															
2043	0.0002995562	0.0001553254															
2044	0.0003195266	0.0001656805															
2045	0.0003394970	0.0001760355															
2046	0.0003594675	0.0001863905															
2047	0.0003794379	0.0001967456															
2048	0.0003994083	0.0002071006															
2049	0.0004193787	0.0002174556															
2050	0.0004393491	0.0002278107															
2051	0.0004593195	0.0002381657															
2052	0.0004792899	0.0002485207															
2053	0.0004992604	0.0002588757															
2054	0.0005192308	0.0002692308															
2055	0.0005392012	0.0002795858															
2056	0.0005591716	0.0002899408															
2057	0.0005791420	0.0003002959															
2058	0.0005991124	0.0003106509															
2059	0.0006190828	0.0003210059															
2060	0.0006390533	0.0003313609															
2061	0.0006590237	0.0003417160															
2062	0.0006789941	0.0003520710															
2063	0.0006989645	0.0003624260															
2064	0.0007189349	0.0003727811															
2065	0.0007389053	0.0003831361															
2066	0.0007588757	0.0003934911															
2067	0.0007788462	0.0004038462															
2068	0.0007988166	0.0004142012															
2069	0.0008187870	0.0004245562															
2070	0.0008387574	0.0004349112															
2071	0.0008587278	0.0004452663															
2072	0.0008786982	0.0004556213															
2073	0.0008986686	0.0004659763															
2074	0.0009186391	0.0004763314															
2075	0.0009386095	0.0004866864															
2076	0.0009585799	0.0004970414															
2077	0.0009785503	0.0005073964															
2078	0.0009985207	0.0005177515															
2079	0.0010184911	0.0005281065															
2080	0.0010384615	0.0005384615															
2081	0.0010410873	0.0005398299															
2082	0.0010437130	0.0005411982															
2083	0.0010463388	0.0005425666															
2084	0.0010489645	0.0005439349															
2085	0.0010515902	0.0005453033															
2086	0.0010542160	0.0005466716															
2087	0.0010568417	0.0005480399															
2088	0.0010594675	0.0005494083															
2089	0.0010620932	0.0005507766															
2090	0.0010647189	0.0005521450															
2091	0.0010673447	0.0005535133															
2092	0.0010699704	0.0005548817															
2093	0.0010725962	0.0005562500															
2094	0.0010752219	0.0005576183															
2095	0.0010778476	0.0005589867															
2096	0.0010804734	0.0005603550															
2097	0.0010830991	0.0005617234															
2098	0.0010857249	0.0005630917															
2099	0.0010883506	0.0005644601															
2100	0.0010909763	0.0005658284															
2101	0.0010936021	0.0005671967															
2102	0.0010962278	0.0005685651															
2103	0.0010988536	0.0005699334															
2104	0.0011014793	0.0005713018															
2105	0.0011041050	0.0005726701															
2106	0.0011067308	0.0005740385															
2107	0.0011093565	0.0005754068															
2108	0.0011119822	0.0005767751															
2109	0.0011146080	0.0005781435															
2110	0.0011172337	0.0005795118															
2111	0.0011198595	0.0005808802															
2112	0.0011224852	0.0005822485															
2113	0.0011251109	0.0005836169															
2114	0.0011277367	0.0005849852															
2115	0.0011303624	0.0005863536															
2116	0.0011329882	0.0005877219															
2117	0.0011356139	0.0005890902															
2118	0.0011382396	0.0005904586															
2119	0.0011408654	0.0005918269															
2120	0.0011434911	0.0005931953															
2121	0.0011461169	0.0005945636															
2122	0.0011487426	0.0005959320															
2123	0.0011513683	0.0005973003															
2124	0.0011539941	0.0005986686															
2125	0.0011566198	0.0006000370															
2126	0.0011592456	0.0006014053															
2127	0.0011618713	0.0006027737															
2128	0.0011644970	0.0006041420															
2129	0.0011671228	0.0006055104															
2130	0.0011697485	0.0006068787															
2131	0.0011723743	0.0006082470															
2132	0.0011750000	0.0006096154															
2133	0.0011776257	0.0006109837															
2134	0.0011802515	0.0006123521															
2135	0.0011828772	0.0006137204															
2136	0.0011855030	0.0006150888															
2137	0.0011881287	0.0006164571															
2138	0.0011907544	0.0006178254															
2139	0.0011933802	0.0006191938															
2140	0.0011960059	0.0006205621															
2141	0.0011986317	0.0006219305															
2142	0.0012012574	0.0006232988															
2143	0.0012038831	0.0006246672															
2144	0.0012065089	0.0006260355															
2145	0.0012091346	0.0006274038															
2146	0.0012117604	0.0006287722															
2147	0.0012143861	0.0006301405															
2148	0.0012170118	0.0006315089															
2149	0.0012196376	0.0006328772															
2150	0.0012222633	0.0006342456															
2151	0.0012248891	0.0006356139															
2152	0.0012275148	0.0006369822															
2153	0.0012301405	0.0006383506															
2154	0.0012327663	0.0006397189															
2155	0.0012353920	0.0006410873															
2156	0.0012380178	0.0006424556															
2157	0.0012406435	0.0006438240															
2158	0.0012432692	0.0006451923															
2159	0.0012458950	0.0006465607															
2160	0.0012485207	0.0006479290															
2161	0.0012511464	0.0006492973															
2162	0.0012537722	0.0006506657															
2163	0.0012563979	0.0006520340															
2164	0.0012590237	0.0006534024															
2165	0.0012616494	0.0006547707															
2166	0.0012642751	0.0006561391															
2167	0.0012669009	0.0006575074															
2168	0.0012695266	0.0006588757															
2169	0.0012721524	0.0006602441															
2170	0.0012747781	0.0006616124															
2171	0.0012774038	0.0006629808															
2172	0.0012800296	0.0006643491															
2173	0.0012826553	0.0006657175															
2174	0.0012852811	0.0006670858															
2175	0.0012879068	0.0006684541															
2176	0.0012905325	0.0006698225															
2177	0.0012931583	0.0006711908															
2178	0.0012957840	0.0006725592															
2179	0.0012984098	0.0006739275															
2180	0.0013010355	0.0006752959															
2181	0.0013036612	0.0006766642															
2182	0.0013062870	0.0006780325															
2183	0.0013089127	0.0006794009															
2184	0.0013115385	0.0006807692															
2185	0.0013141642	0.0006821376															
2186	0.0013167899	0.0006835059															
2187	0.0013194157	0.0006848743															
2188	0.0013220414	0.0006862426															
2189	0.0013246672	0.0006876109															
2190	0.0013272929	0.0006889793															
2191	0.0013299186	0.0006903476															
2192	0.0013325444	0.0006917160															
2193	0.0013351701	0.0006930843															
2194	0.0013377959	0.0006944527															
2195	0.0013404216	0.0006958210															
2196	0.0013430473	0.0006971893															
2197	0.0013456731	0.0006985577															
2198	0.0013482988	0.0006999260															
2199	0.0013509246	0.0007012944															
2200	0.0013535503	0.0007026627															
2201	0.0013561760	0.0007040311															
2202	0.0013588018	0.0007053994															
2203	0.0013614275	0.0007067678															
2204	0.0013640533	0.0007081361															
2205	0.0013666790	0.0007095044															
2206	0.0013693047	0.0007108728															
2207	0.0013719305	0.0007122411															
2208	0.0013745562	0.0007136095															
2209	0.0013771820	0.0007149778															
2210	0.0013798077	0.0007163462															
2211	0.0013824334	0.0007177145															
2212	0.0013850592	0.0007190828															
